Driver,Team,Compound,LapTime,Sector1Time,Sector2Time,Sector3Time,TrackStatus,Session
TSU,Red Bull Racing,SOFT,0 days 00:01:20.812000,0 days 00:00:24.011000,0 days 00:00:32.421000,0 days 00:00:24.380000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:20.996000,0 days 00:00:23.963000,0 days 00:00:32.664000,0 days 00:00:24.369000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:21.177000,0 days 00:00:24.032000,0 days 00:00:32.639000,0 days 00:00:24.506000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:20.793000,0 days 00:00:23.588000,0 days 00:00:32.667000,0 days 00:00:24.538000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:21.681000,0 days 00:00:24.168000,0 days 00:00:32.939000,0 days 00:00:24.574000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:21.085000,0 days 00:00:23.926000,0 days 00:00:32.703000,0 days 00:00:24.456000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:02:28.918000,0 days 00:00:35.971000,0 days 00:00:51.779000,0 days 00:01:01.168000,1,FP2
TSU,Red Bull Racing,SOFT,0 days 00:01:37.176000,0 days 00:00:27.940000,0 days 00:00:37.796000,0 days 00:00:31.440000,12,FP2
ALB,Williams,MEDIUM,,,0 days 00:00:37.659000,0 days 00:00:27.544000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:15.049000,0 days 00:00:22.209000,0 days 00:00:30.027000,0 days 00:00:22.813000,1,FP2
ALB,Williams,MEDIUM,0 days 00:02:25.788000,0 days 00:00:45.982000,0 days 00:00:56.578000,0 days 00:00:43.228000,1,FP2
ALB,Williams,MEDIUM,0 days 00:02:03.753000,0 days 00:00:46.715000,0 days 00:00:42.927000,0 days 00:00:34.111000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:15.230000,0 days 00:00:22.187000,0 days 00:00:30.213000,0 days 00:00:22.830000,12,FP2
ALB,Williams,MEDIUM,,0 days 00:00:51.560000,0 days 00:00:51.970000,0 days 00:00:47.077000,21,FP2
ALB,Williams,MEDIUM,,0 days 00:01:06.160000,0 days 00:00:49.844000,0 days 00:00:38.381000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:14.878000,0 days 00:00:22.073000,0 days 00:00:30.019000,0 days 00:00:22.786000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:47.680000,0 days 00:00:27.516000,0 days 00:00:48.468000,0 days 00:00:31.696000,1,FP2
ALB,Williams,SOFT,,,0 days 00:00:40.033000,0 days 00:00:31.266000,1,FP2
ALB,Williams,SOFT,0 days 00:01:13.839000,0 days 00:00:21.786000,0 days 00:00:29.591000,0 days 00:00:22.462000,1,FP2
ALB,Williams,SOFT,0 days 00:02:27.055000,0 days 00:00:41.506000,0 days 00:00:59.669000,0 days 00:00:45.880000,1,FP2
ALB,Williams,MEDIUM,,,0 days 00:00:33.270000,0 days 00:00:24.377000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:19.855000,0 days 00:00:23.872000,0 days 00:00:32.198000,0 days 00:00:23.785000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:20.415000,0 days 00:00:23.853000,0 days 00:00:32.280000,0 days 00:00:24.282000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:21.426000,0 days 00:00:24.228000,0 days 00:00:32.520000,0 days 00:00:24.678000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:21.276000,0 days 00:00:24.308000,0 days 00:00:32.467000,0 days 00:00:24.501000,1,FP2
ALB,Williams,MEDIUM,0 days 00:01:25.373000,0 days 00:00:23.936000,0 days 00:00:32.772000,0 days 00:00:28.665000,1,FP2
ALB,Williams,SOFT,0 days 00:01:54.422000,0 days 00:00:57.229000,0 days 00:00:32.725000,0 days 00:00:24.468000,1,FP2
ALB,Williams,SOFT,0 days 00:01:21.007000,0 days 00:00:24.175000,0 days 00:00:32.521000,0 days 00:00:24.311000,1,FP2
ALB,Williams,SOFT,0 days 00:01:20.824000,0 days 00:00:24.159000,0 days 00:00:32.367000,0 days 00:00:24.298000,1,FP2
ALB,Williams,SOFT,0 days 00:01:20.603000,0 days 00:00:24.057000,0 days 00:00:32.313000,0 days 00:00:24.233000,1,FP2
ALB,Williams,SOFT,0 days 00:01:23.530000,0 days 00:00:23.910000,0 days 00:00:32.506000,0 days 00:00:27.114000,1,FP2
ALB,Williams,SOFT,0 days 00:01:20.642000,0 days 00:00:23.908000,0 days 00:00:32.377000,0 days 00:00:24.357000,1,FP2
ALB,Williams,SOFT,0 days 00:01:20.956000,0 days 00:00:23.933000,0 days 00:00:32.593000,0 days 00:00:24.430000,1,FP2
ALB,Williams,SOFT,0 days 00:01:20.709000,0 days 00:00:23.822000,0 days 00:00:32.534000,0 days 00:00:24.353000,1,FP2
ALB,Williams,SOFT,0 days 00:01:21.105000,0 days 00:00:23.814000,0 days 00:00:32.638000,0 days 00:00:24.653000,1,FP2
ALB,Williams,SOFT,0 days 00:01:21.777000,0 days 00:00:24.035000,0 days 00:00:32.952000,0 days 00:00:24.790000,1,FP2
ALB,Williams,SOFT,0 days 00:01:21.051000,0 days 00:00:23.786000,0 days 00:00:32.624000,0 days 00:00:24.641000,1,FP2
ALB,Williams,SOFT,0 days 00:01:21.141000,0 days 00:00:23.978000,0 days 00:00:32.493000,0 days 00:00:24.670000,1,FP2
ALB,Williams,SOFT,0 days 00:02:06.825000,0 days 00:00:31.869000,0 days 00:00:45.680000,0 days 00:00:49.276000,1,FP2
ALB,Williams,SOFT,0 days 00:02:12.170000,0 days 00:01:04.389000,0 days 00:00:39.255000,0 days 00:00:28.526000,1,FP2
HUL,Kick Sauber,MEDIUM,,,0 days 00:00:37.035000,0 days 00:00:30.987000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:14.644000,0 days 00:00:21.989000,0 days 00:00:30.112000,0 days 00:00:22.543000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:02:06.418000,0 days 00:00:37.364000,0 days 00:00:50.609000,0 days 00:00:38.445000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:02:22.337000,0 days 00:00:56.896000,0 days 00:00:46.874000,0 days 00:00:38.567000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:47.635000,0 days 00:00:24.036000,0 days 00:00:48.720000,0 days 00:00:34.879000,12,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:14.602000,0 days 00:00:21.897000,0 days 00:00:30.084000,0 days 00:00:22.621000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:46.515000,0 days 00:00:34.960000,0 days 00:00:42.575000,0 days 00:00:28.980000,1,FP2
HUL,Kick Sauber,SOFT,,,0 days 00:00:43.246000,0 days 00:00:30.680000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:01:13.592000,0 days 00:00:21.851000,0 days 00:00:29.524000,0 days 00:00:22.217000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:02:04.897000,0 days 00:00:37.650000,0 days 00:00:47.894000,0 days 00:00:39.353000,1,FP2
HUL,Kick Sauber,SOFT,,,0 days 00:00:41.312000,0 days 00:00:28.048000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:01:19.606000,0 days 00:00:22.026000,0 days 00:00:30.459000,0 days 00:00:27.121000,1,FP2
HUL,Kick Sauber,MEDIUM,,,0 days 00:00:33.620000,0 days 00:00:24.463000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.583000,0 days 00:00:23.833000,0 days 00:00:32.434000,0 days 00:00:24.316000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:19.909000,0 days 00:00:23.744000,0 days 00:00:32.071000,0 days 00:00:24.094000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.363000,0 days 00:00:23.811000,0 days 00:00:32.305000,0 days 00:00:24.247000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.773000,0 days 00:00:23.843000,0 days 00:00:32.520000,0 days 00:00:24.410000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:22.995000,0 days 00:00:23.842000,0 days 00:00:32.599000,0 days 00:00:26.554000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.557000,0 days 00:00:23.940000,0 days 00:00:32.358000,0 days 00:00:24.259000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.643000,0 days 00:00:23.946000,0 days 00:00:32.369000,0 days 00:00:24.328000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.771000,0 days 00:00:23.935000,0 days 00:00:32.519000,0 days 00:00:24.317000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.291000,0 days 00:00:23.686000,0 days 00:00:32.423000,0 days 00:00:24.182000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.516000,0 days 00:00:23.569000,0 days 00:00:32.455000,0 days 00:00:24.492000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:23.216000,0 days 00:00:23.712000,0 days 00:00:32.643000,0 days 00:00:26.861000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:20.754000,0 days 00:00:23.824000,0 days 00:00:32.499000,0 days 00:00:24.431000,1,FP2
HUL,Kick Sauber,MEDIUM,0 days 00:01:24.628000,0 days 00:00:23.832000,0 days 00:00:32.519000,0 days 00:00:28.277000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:02:01.944000,0 days 00:00:54.333000,0 days 00:00:32.414000,0 days 00:00:35.197000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:01:18.903000,0 days 00:00:23.701000,0 days 00:00:31.667000,0 days 00:00:23.535000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:02:25.007000,0 days 00:00:32.800000,0 days 00:00:50.338000,0 days 00:01:01.869000,1,FP2
HUL,Kick Sauber,SOFT,0 days 00:02:12.048000,0 days 00:00:48.086000,0 days 00:00:39.829000,0 days 00:00:44.133000,12,FP2
LAW,Racing Bulls,MEDIUM,,,0 days 00:00:40.005000,0 days 00:00:29.159000,1,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:01:14.627000,0 days 00:00:22.224000,0 days 00:00:29.929000,0 days 00:00:22.474000,1,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:02:22.173000,0 days 00:00:37.141000,0 days 00:00:57.626000,0 days 00:00:47.406000,1,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:02:18.848000,0 days 00:01:02.493000,0 days 00:00:45.581000,0 days 00:00:30.774000,12,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:01:14.353000,0 days 00:00:21.944000,0 days 00:00:29.879000,0 days 00:00:22.530000,1,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:01:46.740000,0 days 00:00:28.310000,0 days 00:00:39.892000,0 days 00:00:38.538000,1,FP2
LAW,Racing Bulls,MEDIUM,,,0 days 00:00:48.342000,0 days 00:00:29.708000,1,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:01:14.946000,0 days 00:00:22.247000,0 days 00:00:30.111000,0 days 00:00:22.588000,1,FP2
LAW,Racing Bulls,MEDIUM,0 days 00:01:59.532000,0 days 00:00:35.007000,0 days 00:00:45.067000,0 days 00:00:39.458000,1,FP2
LAW,Racing Bulls,SOFT,,,0 days 00:00:39.689000,0 days 00:00:26.850000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:13.494000,0 days 00:00:21.837000,0 days 00:00:29.447000,0 days 00:00:22.210000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:48.541000,0 days 00:00:30.868000,0 days 00:00:40.808000,0 days 00:00:36.865000,1,FP2
LAW,Racing Bulls,SOFT,,,0 days 00:00:43.091000,0 days 00:00:39.320000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:02:08.249000,0 days 00:01:11.640000,0 days 00:00:32.509000,0 days 00:00:24.100000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:21.022000,0 days 00:00:24.166000,0 days 00:00:32.099000,0 days 00:00:24.757000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:25.487000,0 days 00:00:29.112000,0 days 00:00:32.094000,0 days 00:00:24.281000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.401000,0 days 00:00:23.967000,0 days 00:00:32.206000,0 days 00:00:24.228000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.573000,0 days 00:00:24.074000,0 days 00:00:32.239000,0 days 00:00:24.260000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.653000,0 days 00:00:24.073000,0 days 00:00:32.359000,0 days 00:00:24.221000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.458000,0 days 00:00:24.028000,0 days 00:00:32.261000,0 days 00:00:24.169000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.642000,0 days 00:00:24.096000,0 days 00:00:32.310000,0 days 00:00:24.236000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.634000,0 days 00:00:24.020000,0 days 00:00:32.333000,0 days 00:00:24.281000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:22.908000,0 days 00:00:25.760000,0 days 00:00:32.661000,0 days 00:00:24.487000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.602000,0 days 00:00:23.972000,0 days 00:00:32.265000,0 days 00:00:24.365000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.331000,0 days 00:00:23.885000,0 days 00:00:32.286000,0 days 00:00:24.160000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:21.082000,0 days 00:00:23.843000,0 days 00:00:32.903000,0 days 00:00:24.336000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:01:20.367000,0 days 00:00:23.874000,0 days 00:00:32.387000,0 days 00:00:24.106000,1,FP2
LAW,Racing Bulls,SOFT,0 days 00:02:14.028000,0 days 00:00:33.247000,0 days 00:00:52.474000,0 days 00:00:48.307000,1,FP2
LAW,Racing Bulls,SOFT,,0 days 00:00:55.567000,0 days 00:00:36.792000,0 days 00:01:17.811000,1,FP2
OCO,Haas F1 Team,MEDIUM,,,0 days 00:00:41.423000,0 days 00:00:28.929000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:16.187000,0 days 00:00:22.583000,0 days 00:00:30.742000,0 days 00:00:22.862000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:02:04.492000,0 days 00:00:35.527000,0 days 00:00:51.370000,0 days 00:00:37.595000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:02:19.827000,0 days 00:01:00.733000,0 days 00:00:48.880000,0 days 00:00:30.214000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:16.055000,0 days 00:00:22.489000,0 days 00:00:30.542000,0 days 00:00:23.024000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:02:15.596000,0 days 00:00:40.577000,0 days 00:00:56.919000,0 days 00:00:38.100000,12,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:02:02.024000,0 days 00:00:35.793000,0 days 00:00:52.918000,0 days 00:00:33.313000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:16.115000,0 days 00:00:22.609000,0 days 00:00:30.624000,0 days 00:00:22.882000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:02:11.331000,0 days 00:00:39.467000,0 days 00:00:52.130000,0 days 00:00:39.734000,1,FP2
OCO,Haas F1 Team,MEDIUM,,0 days 00:01:29.543000,0 days 00:00:46.890000,0 days 00:00:29.235000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:16.006000,0 days 00:00:22.526000,0 days 00:00:30.517000,0 days 00:00:22.963000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:34.189000,0 days 00:00:25.614000,0 days 00:00:37.883000,0 days 00:00:30.692000,1,FP2
OCO,Haas F1 Team,SOFT,,,0 days 00:00:41.989000,0 days 00:00:27.765000,1,FP2
OCO,Haas F1 Team,SOFT,0 days 00:01:14.005000,0 days 00:00:21.923000,0 days 00:00:29.706000,0 days 00:00:22.376000,1,FP2
OCO,Haas F1 Team,SOFT,0 days 00:02:14.347000,0 days 00:00:36.676000,0 days 00:00:54.082000,0 days 00:00:43.589000,1,FP2
OCO,Haas F1 Team,SOFT,,0 days 00:01:39.531000,0 days 00:00:48.087000,0 days 00:00:32.201000,1,FP2
OCO,Haas F1 Team,SOFT,0 days 00:01:15.437000,0 days 00:00:22.199000,0 days 00:00:30.600000,0 days 00:00:22.638000,1,FP2
OCO,Haas F1 Team,SOFT,0 days 00:01:29.623000,0 days 00:00:25.733000,0 days 00:00:34.302000,0 days 00:00:29.588000,1,FP2
OCO,Haas F1 Team,MEDIUM,,,0 days 00:00:32.892000,0 days 00:00:24.562000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:21.625000,0 days 00:00:24.116000,0 days 00:00:32.854000,0 days 00:00:24.655000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:21.972000,0 days 00:00:24.263000,0 days 00:00:32.956000,0 days 00:00:24.753000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:22.271000,0 days 00:00:24.499000,0 days 00:00:33.103000,0 days 00:00:24.669000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:23.904000,0 days 00:00:25.166000,0 days 00:00:33.402000,0 days 00:00:25.336000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:22.484000,0 days 00:00:24.264000,0 days 00:00:33.379000,0 days 00:00:24.841000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:22.084000,0 days 00:00:24.173000,0 days 00:00:33.200000,0 days 00:00:24.711000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:21.701000,0 days 00:00:24.141000,0 days 00:00:32.831000,0 days 00:00:24.729000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:21.871000,0 days 00:00:24.236000,0 days 00:00:32.935000,0 days 00:00:24.700000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:22.233000,0 days 00:00:24.230000,0 days 00:00:33.111000,0 days 00:00:24.892000,1,FP2
OCO,Haas F1 Team,MEDIUM,,0 days 00:00:30.199000,0 days 00:00:46.201000,0 days 00:01:15.045000,1,FP2
OCO,Haas F1 Team,MEDIUM,0 days 00:01:36.102000,0 days 00:00:29.770000,0 days 00:00:35.461000,0 days 00:00:30.871000,1,FP2
COL,Alpine,HARD,,,0 days 00:00:46.213000,0 days 00:00:27.362000,1,FP2
COL,Alpine,HARD,0 days 00:01:15.728000,0 days 00:00:22.440000,0 days 00:00:30.276000,0 days 00:00:23.012000,1,FP2
COL,Alpine,HARD,0 days 00:02:20.020000,0 days 00:00:33.727000,0 days 00:01:00.082000,0 days 00:00:46.211000,1,FP2
COL,Alpine,HARD,,0 days 00:01:04.459000,0 days 00:00:59.004000,0 days 00:00:32.507000,1,FP2
COL,Alpine,HARD,0 days 00:01:16.020000,0 days 00:00:22.533000,0 days 00:00:30.511000,0 days 00:00:22.976000,1,FP2
COL,Alpine,HARD,0 days 00:02:23.894000,0 days 00:00:36.738000,0 days 00:01:01.884000,0 days 00:00:45.272000,12,FP2
COL,Alpine,HARD,,0 days 00:01:09.259000,0 days 00:00:51.469000,0 days 00:00:30.890000,1,FP2
COL,Alpine,HARD,0 days 00:01:15.895000,0 days 00:00:22.464000,0 days 00:00:30.467000,0 days 00:00:22.964000,1,FP2
COL,Alpine,HARD,0 days 00:01:35.024000,0 days 00:00:26.922000,0 days 00:00:35.750000,0 days 00:00:32.352000,1,FP2
COL,Alpine,SOFT,,,0 days 00:00:40.547000,0 days 00:00:26.650000,1,FP2
COL,Alpine,SOFT,0 days 00:01:14.303000,0 days 00:00:22.123000,0 days 00:00:29.657000,0 days 00:00:22.523000,1,FP2
COL,Alpine,SOFT,0 days 00:02:21.896000,0 days 00:00:35.894000,0 days 00:00:58.954000,0 days 00:00:47.048000,1,FP2
COL,Alpine,SOFT,,0 days 00:00:59.862000,0 days 00:01:01.454000,0 days 00:00:35.293000,1,FP2
COL,Alpine,SOFT,0 days 00:01:14.598000,0 days 00:00:22.129000,0 days 00:00:29.972000,0 days 00:00:22.497000,1,FP2
COL,Alpine,SOFT,0 days 00:01:42.689000,0 days 00:00:29.885000,0 days 00:00:40.075000,0 days 00:00:32.729000,1,FP2
COL,Alpine,SOFT,,,0 days 00:00:32.490000,0 days 00:00:24.643000,1,FP2
COL,Alpine,SOFT,0 days 00:01:20.454000,0 days 00:00:23.628000,0 days 00:00:32.506000,0 days 00:00:24.320000,1,FP2
COL,Alpine,SOFT,0 days 00:01:20.494000,0 days 00:00:23.766000,0 days 00:00:32.395000,0 days 00:00:24.333000,1,FP2
COL,Alpine,SOFT,0 days 00:01:20.503000,0 days 00:00:23.771000,0 days 00:00:32.401000,0 days 00:00:24.331000,1,FP2
COL,Alpine,SOFT,0 days 00:01:24.838000,0 days 00:00:23.931000,0 days 00:00:32.504000,0 days 00:00:28.403000,1,FP2
COL,Alpine,HARD,0 days 00:01:44.863000,0 days 00:00:47.806000,0 days 00:00:32.537000,0 days 00:00:24.520000,1,FP2
COL,Alpine,HARD,0 days 00:01:20.775000,0 days 00:00:23.847000,0 days 00:00:32.549000,0 days 00:00:24.379000,1,FP2
COL,Alpine,HARD,0 days 00:01:21.056000,0 days 00:00:23.913000,0 days 00:00:32.578000,0 days 00:00:24.565000,1,FP2
COL,Alpine,HARD,0 days 00:01:20.890000,0 days 00:00:23.913000,0 days 00:00:32.523000,0 days 00:00:24.454000,1,FP2
COL,Alpine,HARD,0 days 00:01:20.700000,0 days 00:00:23.875000,0 days 00:00:32.336000,0 days 00:00:24.489000,1,FP2
COL,Alpine,HARD,0 days 00:01:21.017000,0 days 00:00:23.800000,0 days 00:00:32.649000,0 days 00:00:24.568000,1,FP2
COL,Alpine,HARD,0 days 00:01:21.304000,0 days 00:00:23.896000,0 days 00:00:32.719000,0 days 00:00:24.689000,1,FP2
COL,Alpine,HARD,0 days 00:01:21.624000,0 days 00:00:23.866000,0 days 00:00:32.982000,0 days 00:00:24.776000,1,FP2
COL,Alpine,HARD,0 days 00:01:21.539000,0 days 00:00:23.880000,0 days 00:00:32.770000,0 days 00:00:24.889000,1,FP2
COL,Alpine,HARD,0 days 00:01:58.479000,0 days 00:00:32.568000,0 days 00:00:44.854000,0 days 00:00:41.057000,1,FP2
COL,Alpine,HARD,0 days 00:01:51.740000,0 days 00:00:48.514000,0 days 00:00:34.316000,0 days 00:00:28.910000,1,FP2
HAM,Ferrari,MEDIUM,,,0 days 00:00:39.867000,0 days 00:00:29.915000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:14.785000,0 days 00:00:22.184000,0 days 00:00:29.859000,0 days 00:00:22.742000,1,FP2
HAM,Ferrari,MEDIUM,,0 days 00:00:46.459000,0 days 00:01:10.365000,0 days 00:00:48.937000,1,FP2
HAM,Ferrari,MEDIUM,,0 days 00:01:14.984000,0 days 00:00:49.518000,0 days 00:00:31.289000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:18.081000,0 days 00:00:22.160000,0 days 00:00:30.185000,0 days 00:00:25.736000,12,FP2
HAM,Ferrari,MEDIUM,,0 days 00:00:50.501000,0 days 00:01:11.641000,0 days 00:00:32.235000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:55.015000,0 days 00:00:21.939000,0 days 00:00:41.761000,0 days 00:00:51.315000,1,FP2
HAM,Ferrari,MEDIUM,,0 days 00:01:13.830000,0 days 00:01:02.955000,0 days 00:00:27.813000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:14.566000,0 days 00:00:22.045000,0 days 00:00:29.885000,0 days 00:00:22.636000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:36.899000,0 days 00:00:31.864000,0 days 00:00:34.571000,0 days 00:00:30.464000,1,FP2
HAM,Ferrari,SOFT,,,0 days 00:00:44.489000,0 days 00:00:33.119000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:13.533000,0 days 00:00:21.892000,0 days 00:00:29.439000,0 days 00:00:22.202000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:48.115000,0 days 00:00:35.576000,0 days 00:00:38.851000,0 days 00:00:33.688000,1,FP2
HAM,Ferrari,MEDIUM,,,0 days 00:00:39.730000,0 days 00:00:25.355000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.800000,0 days 00:00:23.917000,0 days 00:00:32.537000,0 days 00:00:24.346000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.904000,0 days 00:00:24.102000,0 days 00:00:32.506000,0 days 00:00:24.296000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.650000,0 days 00:00:23.902000,0 days 00:00:32.443000,0 days 00:00:24.305000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:34.488000,0 days 00:00:24.217000,0 days 00:00:43.451000,0 days 00:00:26.820000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.408000,0 days 00:00:24.024000,0 days 00:00:32.225000,0 days 00:00:24.159000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.596000,0 days 00:00:23.926000,0 days 00:00:32.336000,0 days 00:00:24.334000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.509000,0 days 00:00:23.810000,0 days 00:00:32.396000,0 days 00:00:24.303000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:20.433000,0 days 00:00:23.793000,0 days 00:00:32.311000,0 days 00:00:24.329000,1,FP2
HAM,Ferrari,MEDIUM,0 days 00:01:25.397000,0 days 00:00:23.893000,0 days 00:00:32.474000,0 days 00:00:29.030000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:46.492000,0 days 00:00:46.114000,0 days 00:00:32.365000,0 days 00:00:28.013000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:19.051000,0 days 00:00:23.447000,0 days 00:00:31.840000,0 days 00:00:23.764000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:19.470000,0 days 00:00:23.544000,0 days 00:00:31.944000,0 days 00:00:23.982000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:19.869000,0 days 00:00:23.274000,0 days 00:00:31.935000,0 days 00:00:24.660000,1,FP2
HAM,Ferrari,SOFT,0 days 00:01:52.822000,0 days 00:00:28.774000,0 days 00:00:45.781000,0 days 00:00:38.267000,1,FP2
HAM,Ferrari,SOFT,0 days 00:02:00.309000,0 days 00:00:49.781000,0 days 00:00:39.300000,0 days 00:00:31.228000,1,FP2
SAI,Williams,MEDIUM,,,0 days 00:00:38.205000,0 days 00:00:31.006000,1,FP2
SAI,Williams,MEDIUM,0 days 00:01:14.920000,0 days 00:00:22.272000,0 days 00:00:30.035000,0 days 00:00:22.613000,1,FP2
SAI,Williams,MEDIUM,0 days 00:02:26.813000,0 days 00:00:43.181000,0 days 00:00:58.777000,0 days 00:00:44.855000,1,FP2
SAI,Williams,MEDIUM,0 days 00:01:54.520000,0 days 00:00:43.648000,0 days 00:00:42.793000,0 days 00:00:28.079000,1,FP2
SAI,Williams,MEDIUM,0 days 00:01:14.703000,0 days 00:00:22.069000,0 days 00:00:30.025000,0 days 00:00:22.609000,1,FP2
SAI,Williams,MEDIUM,0 days 00:02:18.931000,0 days 00:00:43.533000,0 days 00:00:52.718000,0 days 00:00:42.680000,12,FP2
SAI,Williams,MEDIUM,0 days 00:02:12.895000,0 days 00:01:06.599000,0 days 00:00:39.676000,0 days 00:00:26.620000,1,FP2
